"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene","GeneID"
87.321758858621,-5.05668227337087,0.65895873635831,-7.67374646448468,1.67044100701014e-14,2.74268354529368e-12,"ENSMUSG00000022215","Fitm1"
92.9645664738654,-7.39846083291123,0.969643872347874,-7.63008053152212,2.34607112287371e-14,3.75062686090995e-12,"ENSMUSG00000021200","Asb2"
103.570838090749,-4.06479157280915,0.53450542038391,-7.60477147245692,2.85407768310174e-14,4.44577485252386e-12,"ENSMUSG00000031698","Mylk3"
442.010503109125,-3.12729823422188,0.411933408850633,-7.59175674278908,3.15597089795751e-14,4.79313080127297e-12,"ENSMUSG00000030541","Idh2"
218.439306192805,4.48743461844041,0.591401923400177,7.58779172147527,3.25403406292298e-14,4.82152608103832e-12,"ENSMUSG00000005413","Hmox1"
264.470370342835,-3.29461382086721,0.435358961455615,-7.56758011791402,3.80240668790123e-14,5.49990967357142e-12,"ENSMUSG00000062908","Acadm"
157.22687775897,-3.88357005769412,0.51621819136594,-7.52311740006293,5.34853559905118e-14,7.55636134051998e-12,"ENSMUSG00000031543","Ank1"
254.704533016032,-3.26769003343389,0.438076176001371,-7.45918224373759,8.70611192047043e-14,1.20203704356495e-11,"ENSMUSG00000030246","Ldhb"
198.757955873479,-4.41688257474569,0.600715122466852,-7.35270748072339,1.94231700406767e-13,2.62212795549136e-11,"ENSMUSG00000028773","Fabp3"
3486.88999356151,-3.03285695894354,0.415337494711043,-7.30215065474295,2.83203899822957e-13,3.7401384596184e-11,"ENSMUSG00000059741","Myl3"
206.118926293839,-3.20807146772046,0.44659317060179,-7.18343154105455,6.79830844342312e-13,8.68661583721303e-11,"ENSMUSG00000027809","Etfdh"
264.133792696756,-4.2473383024576,0.591376085539652,-7.18212725592675,6.86349893310659e-13,8.68661583721303e-11,"ENSMUSG00000006356","Crip2"
912.824391865195,2.88082489380998,0.402388366420091,7.1593145682607,8.10814382806173e-13,1.00524436235663e-10,"ENSMUSG00000022037","Clu"
63.0167344990334,-6.40577040454697,0.900268934665583,-7.115396475306,1.11591580914315e-12,1.35108249914334e-10,"ENSMUSG00000020644","Id2"
92.114151121383,-3.83410230266629,0.539016119980615,-7.11314960822355,1.13424209804626e-12,1.35108249914334e-10,"ENSMUSG00000040694","Apobec2"
116.338181407534,3.95448609003733,0.556913653581266,7.10071671722856,1.24111545788675e-12,1.44995700128116e-10,"ENSMUSG00000038539","Atf5"
249.640369766462,3.17481266733564,0.44755668588568,7.09365487648325,1.30615627157229e-12,1.49715082071729e-10,"ENSMUSG00000021996","Esd"
3044.76133344425,-2.76436104664756,0.392829996734361,-7.03704164556679,1.96364179911867e-12,2.20909702400851e-10,"ENSMUSG00000032366","Tpm1"
185.795832030895,-3.3178670007093,0.475208473242348,-6.9819188577836,2.91175298723308e-12,3.21616352680744e-10,"ENSMUSG00000018796","Acsl1"
1490.10185332288,-2.60482720254323,0.38193832871408,-6.82002042401251,9.1027568312671e-12,9.87486566963351e-10,"ENSMUSG00000018770","Atp5g3"
63.4307259479048,-4.45784016743817,0.655460302008518,-6.80108338182811,1.03835298359104e-11,1.10666567987993e-09,"ENSMUSG00000047419","Cmya5"
52.111866254913,-5.112271722059,0.753554855671149,-6.78420646298641,1.16726301659247e-11,1.19925966673614e-09,"ENSMUSG00000032523","Hhatl"
206.339814722065,-3.23331396001491,0.476658371714383,-6.78329418276184,1.17466097401084e-11,1.19925966673614e-09,"ENSMUSG00000015090","Ptgds"
59.5304035679804,-6.7447185302829,0.994488923854958,-6.78209517320536,1.18445399183817e-11,1.19925966673614e-09,"ENSMUSG00000045776","Lrtm1"
80.917667467441,-3.77759305804701,0.55863260061067,-6.76221375894913,1.35898993342362e-11,1.35316515259335e-09,"ENSMUSG00000035296","Sgcg"
242.038158882474,-3.06040774709763,0.452730705706265,-6.7598855313411,1.3810080569677e-11,1.35316515259335e-09,"ENSMUSG00000024049","Myom1"
163.693460822147,3.75172003994253,0.561569438151124,6.68077673937253,2.37679090612145e-11,2.29190551661711e-09,"ENSMUSG00000055723","Rras2"
425.753013471809,-2.94095185832577,0.440395776862909,-6.6779747055596,2.4226683892267e-11,2.29964226008628e-09,"ENSMUSG00000026568","Brp44"
56.3485648594182,-6.67166358694309,0.99947013482651,-6.67520054323701,2.46894313324043e-11,2.30751223606702e-09,"ENSMUSG00000030996","Art1"
213.712552085572,-3.15561009916933,0.473778839972717,-6.66051295020066,2.72873521094534e-11,2.51167672825651e-09,"ENSMUSG00000026489","Adck3"
71.2041282799214,-4.12834814678199,0.622457848012544,-6.6323336752255,3.30420576251578e-11,2.99597761302737e-09,"ENSMUSG00000029469","Ift81"
459.294289473557,-2.74578347508826,0.414721760078115,-6.62078467879543,3.57297103787545e-11,3.19202927280785e-09,"ENSMUSG00000040048","Ndufb10"
498.226972240646,-2.64340658300459,0.401372227190992,-6.58592300096222,4.52068075440001e-11,3.98016457724349e-09,"ENSMUSG00000030884","Uqcrc2"
386.402643841671,-2.74760078438694,0.417949031804217,-6.57400920998907,4.89781999522452e-11,4.25060806728414e-09,"ENSMUSG00000025745","Hadha"
362.703757008855,-2.69474491676924,0.41090122829063,-6.55813302865877,5.44855947993193e-11,4.66197166768824e-09,"ENSMUSG00000018574","Acadvl"
505.189934309207,-2.80489926823386,0.428906092940351,-6.53965824781125,6.16595682677528e-11,5.20252607259165e-09,"ENSMUSG00000024099","Ndufv2"
56.5008995577325,-4.2927230844598,0.658100915706297,-6.52289486613568,6.89632042438216e-11,5.73906117508516e-09,"ENSMUSG00000060187","Lrrc10"
196.357672933934,-3.09102203051514,0.474752389825909,-6.51080878528829,7.47472445678343e-11,6.13634473985937e-09,"ENSMUSG00000081277","Gm15285"
453.668964877879,-2.7977488629981,0.432515212812231,-6.46855597241777,9.89438679567816e-11,8.01445330449931e-09,"ENSMUSG00000025651","Uqcrc1"
382.840434735016,-2.65856455843583,0.411973345065759,-6.45324410008,1.09480798935585e-10,8.7512612307063e-09,"ENSMUSG00000004610","Etfb"
65.4309818807707,-3.94044694468702,0.61273647466261,-6.43089991803857,1.26850665937699e-10,1.00080233191106e-08,"ENSMUSG00000022040","Ephx2"
347.021522318965,-2.67282311977945,0.415988702628471,-6.42523006728528,1.31670220509213e-10,1.02550844819676e-08,"ENSMUSG00000005683","Cs"
517.191649425238,-2.65040418750174,0.413093339087135,-6.41599352184831,1.39907395987605e-10,1.07587016534772e-08,"ENSMUSG00000020456","Ogdh"
495.143940654814,-2.78527755035194,0.434441686172001,-6.41116550046998,1.44411320461331e-10,1.09662346475323e-08,"ENSMUSG00000053898","Ech1"
71.3075901042708,-4.01084836295183,0.626083635809441,-6.40625011347939,1.49142229803117e-10,1.11856672352338e-08,"ENSMUSG00000006219","Fblim1"
205.462983197718,-3.06585392064739,0.479648090390701,-6.39188184435401,1.63856497722169e-10,1.2139368581246e-08,"ENSMUSG00000030409","Dmpk"
48.42993973328,-6.44994880433575,1.01092600785721,-6.38023827085747,1.76812666930812e-10,1.29414090554781e-08,"ENSMUSG00000038526","Car14"
53.6344092220879,-4.97096564507108,0.779859693722585,-6.37417946469659,1.83945093184905e-10,1.33031719178369e-08,"ENSMUSG00000062515","Fabp4"
68.9333201562575,-3.69084859385715,0.58204999075184,-6.3411195816525,2.28101398500392e-10,1.63025411281163e-08,"ENSMUSG00000027346","Gpcpd1"
80.6829806511612,-3.95489913019655,0.624242876204548,-6.33551343708187,2.36552197037076e-10,1.67099371744213e-08,"ENSMUSG00000029158","Yipf7"
715.555626814068,-2.49201082584413,0.394011972192428,-6.32470838887882,2.53711249950269e-10,1.77160441775619e-08,"ENSMUSG00000022354","Ndufb9"
1515.4031227756,-2.50644918002212,0.396502819763024,-6.32139055535631,2.5921994116885e-10,1.78950129840996e-08,"ENSMUSG00000025428","Atp5a1"
103.998355434119,-3.47988053188037,0.550673655576364,-6.31931543599656,2.62724515798191e-10,1.79331621738653e-08,"ENSMUSG00000029359","Tesc"
301.328006488604,2.7169412955264,0.432200392741182,6.28629992280782,3.25121554134748e-10,2.19457049040955e-08,"ENSMUSG00000032348","Gsta4"
150.258895183178,-3.01383921147729,0.47996138524752,-6.27933684690704,3.4002019653947e-10,2.26991504832668e-08,"ENSMUSG00000024132","Eci1"
147.494178455252,-3.33300062302111,0.531541882661549,-6.27043838263888,3.6003300529775e-10,2.3773918556346e-08,"ENSMUSG00000021313","Ryr2"
1300.83932817474,2.70077149724159,0.431950601097833,6.25250084240511,4.03931565111084e-10,2.61642140534468e-08,"ENSMUSG00000015837","Sqstm1"
56.9597936281403,-7.27446021562897,1.16351375750007,-6.25214800318211,4.04845452020412e-10,2.61642140534468e-08,"ENSMUSG00000025221","Kcnip2"
65.4810710636746,-3.6706252989235,0.590079227011614,-6.22056349536815,4.95372543057078e-10,3.15545031375479e-08,"ENSMUSG00000004748","Mtfp1"
130.924965124475,-3.18285450991381,0.511751426166251,-6.21953227127853,4.98639061926683e-10,3.15545031375479e-08,"ENSMUSG00000032047","Acat1"
50.4694286986231,-5.74332418541716,0.92369906615697,-6.2177438473681,5.04354006411921e-10,3.15871194737363e-08,"ENSMUSG00000035783","Acta2"
68.817453426931,-3.76448594828442,0.606407198620039,-6.20785168258394,5.37138077301811e-10,3.32970797919235e-08,"ENSMUSG00000046598","Bdh1"
147.096619771146,-2.86843504794015,0.462783422563492,-6.19822341960967,5.71040437868999e-10,3.5041117778325e-08,"ENSMUSG00000078937","Cpt1b"
513.050970639974,-2.49925077684327,0.405049722436343,-6.17023204413144,6.81898445811353e-10,4.14253305830397e-08,"ENSMUSG00000025781","Atp5c1"
61.420830173551,-4.0720602048128,0.662375714806355,-6.14765927220513,7.86347248373024e-10,4.72976191471893e-08,"ENSMUSG00000031382","Asb11"
391.626003297819,-2.66943976671544,0.434385024353527,-6.14533102444826,7.9796922027752e-10,4.75261079724111e-08,"ENSMUSG00000038462","Uqcrfs1"
58.9025537403552,-3.70136699316202,0.60379371339207,-6.13018471551817,8.7777101766649e-10,5.17714459448925e-08,"ENSMUSG00000064373","Sepp1"
441.493676677734,-2.60286955336701,0.425388761464083,-6.11880187997581,9.42815349678058e-10,5.50731081662904e-08,"ENSMUSG00000020153","Ndufs7"
92.619325753159,3.45895666161337,0.567499952070243,6.09507833259734,1.09383875406285e-09,6.32863850564935e-08,"ENSMUSG00000028961","Pgd"
145.558388440453,-2.81536047951855,0.462511390130504,-6.08711599237406,1.14962684829608e-09,6.58866330509308e-08,"ENSMUSG00000087694","A530058N18Rik"
240.937747283165,-2.7079860079733,0.445916270890435,-6.072857585048,1.2565388599275e-09,7.13408745239211e-08,"ENSMUSG00000026817","Ak1"
65.533971797428,-3.7252910799285,0.617541415155897,-6.03245545723934,1.61486863794161e-09,9.00070316151183e-08,"ENSMUSG00000054640","Slc8a1"
96.9723209305677,-3.41841472847345,0.566671209340706,-6.0324482206368,1.61494097877332e-09,9.00070316151183e-08,"ENSMUSG00000082258","Gm15289"
368.556239871591,-2.98803380375684,0.496206488288513,-6.02175480224571,1.72536138147981e-09,9.52870035680893e-08,"ENSMUSG00000045104","Gm5514"
130.134527042578,-2.87669585002233,0.478199794219424,-6.01567772465904,1.79135644061533e-09,9.80404538444879e-08,"ENSMUSG00000019810","Fuca2"
183.630222780268,-2.74460270730816,0.456461444604001,-6.01278101305843,1.82367318484087e-09,9.89179874813242e-08,"ENSMUSG00000025465","Echs1"
1519.72860397244,-2.9596138554587,0.492785976869583,-6.00588083747759,1.90295921219865e-09,1.02305108089441e-07,"ENSMUSG00000029467","Atp2a2"
271.237207305765,-2.57393476889062,0.429818570884271,-5.98842149513277,2.11887368568933e-09,1.12913663513708e-07,"ENSMUSG00000032279","Idh3a"
70.2552736176804,4.85650748372695,0.814697813457881,5.96111515644571,2.50522333951691e-09,1.32341145978828e-07,"ENSMUSG00000087006","Gm13889"
191.936153034555,-2.65569594246466,0.447468688890653,-5.93493133351645,2.93968506526879e-09,1.53953334237137e-07,"ENSMUSG00000014606","Slc25a11"
267.995025858342,-2.49253268861656,0.421034844304727,-5.92001522518305,3.21911816101045e-09,1.67010221404228e-07,"ENSMUSG00000000171","Sdhd"
55.2636044974333,-3.83086856290303,0.647242886847913,-5.91874957724054,3.24398454744015e-09,1.67010221404228e-07,"ENSMUSG00000078486","2310042D19Rik"
113.2702376693,-2.88177766927543,0.487272130547067,-5.91410320561534,3.33688616603254e-09,1.70349440828972e-07,"ENSMUSG00000030357","Fkbp4"
163.694196519278,-2.67773954434682,0.455161381843309,-5.88305522208964,4.02761468955548e-09,2.03897993658746e-07,"ENSMUSG00000032314","Etfa"
402.919087125473,-2.38679056797084,0.4064586599177,-5.87216069760726,4.30151467856729e-09,2.15964476630548e-07,"ENSMUSG00000042962","Gm5436"
171.820726821556,-2.67605701446246,0.45650775163912,-5.86201878249363,4.57273285070605e-09,2.27699607115076e-07,"ENSMUSG00000031791","Tmem38a"
56.8393738760312,4.52979547526083,0.775141678084833,5.84382907451542,5.10143730898427e-09,2.51961232943735e-07,"ENSMUSG00000038859","Baiap2l1"
35.7890002441457,-5.57608675794061,0.954688101601882,-5.84074185965493,5.1968877573106e-09,2.5460558972308e-07,"ENSMUSG00000040990","Sh3kbp1"
242.851623238277,-2.7457666849301,0.470457952222851,-5.83637001342356,5.33503478301167e-09,2.59282690454367e-07,"ENSMUSG00000025453","Nnt"
437.103181164478,-2.45497924324186,0.421614608371159,-5.82280403595663,5.78683946121263e-09,2.79008331165609e-07,"ENSMUSG00000021577","Sdha"
247.979505517596,-2.59780439855215,0.449238149795424,-5.78268875814565,7.35160053652242e-09,3.51661206766722e-07,"ENSMUSG00000026895","Ndufa8"
479.087410343584,-2.45932998117752,0.425671408644364,-5.77753152134354,7.58045235645753e-09,3.59775375511559e-07,"ENSMUSG00000026003","Acadl"
473.846426398428,-2.31145970281186,0.401613029721771,-5.75544001750438,8.64164029345316e-09,4.04484756574831e-07,"ENSMUSG00000022477","Aco2"
46.4035647068005,-4.60895042519557,0.800837017546362,-5.75516656225091,8.65564088143672e-09,4.04484756574831e-07,"ENSMUSG00000049265","Kcnk3"
64.1880637187725,-3.27056422577646,0.570733902135479,-5.73045374304768,1.0016233989718e-08,4.64493293797992e-07,"ENSMUSG00000022594","Lynx1"
225.06740783986,-2.47177761734001,0.431575846037176,-5.72733075781792,1.02023134066797e-08,4.6953828746651e-07,"ENSMUSG00000029432","Gbas"
1069.40480274988,-2.4533067189442,0.428668692632655,-5.72308349340209,1.04607822512823e-08,4.77813926139397e-07,"ENSMUSG00000025488","Cox8b"
153.830595556603,8.8391432725381,1.54526568816694,5.72014465876318,1.0643339754383e-08,4.79881507585769e-07,"ENSMUSG00000074181","Gm3776"
240.321083706882,-2.70565107150023,0.473031251713293,-5.71981462472197,1.0664033501906e-08,4.79881507585769e-07,"ENSMUSG00000023456","Tpi1"
35.7673697980129,-4.54497875255492,0.796209520357992,-5.70826979123712,1.14130410701641e-08,5.02975220696683e-07,"ENSMUSG00000030249","Abcc9"
63.3965642620752,9.00276290364655,1.57736488033591,5.70747010782272,1.14667750881909e-08,5.02975220696683e-07,"ENSMUSG00000074183","Gsta1"
74.7642813569743,-3.16823080643608,0.555115530930087,-5.70733591461179,1.14758161379983e-08,5.02975220696683e-07,"ENSMUSG00000024871","Doc2g"
3480.82636927871,-2.24661312198574,0.393669346960662,-5.70685307182486,1.15084042266402e-08,5.02975220696683e-07,"ENSMUSG00000026414","Tnnt2"
166.413093331154,2.81802335245818,0.494447219932818,5.69934108000663,1.20271381764828e-08,5.21891888729521e-07,"ENSMUSG00000032737","Inppl1"
105.146707212009,-3.23171493707929,0.569060326216285,-5.67903750832033,1.35454776880786e-08,5.83608347199131e-07,"ENSMUSG00000018566","Slc2a4"
682.399991971199,-2.25309228892292,0.396923215187475,-5.67639332423209,1.37564274382952e-08,5.88523216110163e-07,"ENSMUSG00000068706","Gm10250"
84.1393064355894,-3.43399732068001,0.606508020277271,-5.6619157634719,1.49692307096666e-08,6.3593060532325e-07,"ENSMUSG00000001334","Fndc5"
35.7294483938918,-4.55331083168321,0.809807339789912,-5.62270877029155,1.87986169980028e-08,7.93066654603243e-07,"ENSMUSG00000029499","Pxmp2"
415.984320451492,-2.3183142406199,0.412906236838328,-5.61462635772108,1.96987436747008e-08,8.25309433267638e-07,"ENSMUSG00000031880","Rrad"
72.0053295375243,-3.06310875319673,0.547514333444123,-5.59457271908909,2.2116575857636e-08,9.20261632432459e-07,"ENSMUSG00000058357","Gm6612"
262.849069084987,-2.3585339863558,0.425597869331969,-5.54169594424386,2.99556123208193e-08,1.23796152958488e-06,"ENSMUSG00000026664","Phyh"
390.794005667648,-2.28218034580836,0.412185916315238,-5.53677419696932,3.08093341933877e-08,1.26463990016777e-06,"ENSMUSG00000022956","Atp5o"
841.465777965062,-2.23074031619433,0.403003090320207,-5.53529332596902,3.107079194733e-08,1.26681249047e-06,"ENSMUSG00000061904","Slc25a3"
237.289335372893,-2.47953923772848,0.448487024863122,-5.52867552519549,3.22657492883824e-08,1.30676284617949e-06,"ENSMUSG00000004789","Dlst"
198.213415106565,-2.59252348810109,0.469979304955002,-5.51625031308414,3.46308917171321e-08,1.39326269656674e-06,"ENSMUSG00000052738","Suclg1"
410.777025947139,-2.33445931402208,0.423751385936877,-5.50903051056881,3.60815369994349e-08,1.43923380372611e-06,"ENSMUSG00000021741","Gm5457"
653.300271073052,-2.40011778927699,0.435733577798866,-5.50822317022554,3.62473698716206e-08,1.43923380372611e-06,"ENSMUSG00000044751","Gm12231"
31.1953341037281,-5.80858069134228,1.05682794536557,-5.49624062915277,3.87973028486535e-08,1.53047801821799e-06,"ENSMUSG00000040740","Slc25a34"
646.794038261182,-2.45548012713771,0.448571648748239,-5.4739975965709,4.39995033226356e-08,1.72449666248394e-06,"ENSMUSG00000058927","Gm10053"
36.8065413304372,-3.97834312696067,0.7269417780869,-5.47271218532868,4.43199603850454e-08,1.72592153422533e-06,"ENSMUSG00000019944","Rhobtb1"
48.6238248672295,8.62014415949318,1.59005324109839,5.42129278233379,5.91695578343776e-08,2.28952269964232e-06,"ENSMUSG00000057933","Gsta2"
42.2463113499942,-3.75889033120529,0.694466333917712,-5.41263146623704,6.21052262173251e-08,2.38790664095095e-06,"ENSMUSG00000026930","Gpsm1"
165.717713507548,-2.5229788647907,0.467250147354835,-5.39963203665878,6.67777210716724e-08,2.55141292773843e-06,"ENSMUSG00000039103","Nexn"
55.0332712186116,3.66041346152674,0.678278345911544,5.39662438524037,6.7906340606402e-08,2.57831886989932e-06,"ENSMUSG00000023048","Prr13"
40.3078515911225,-3.87935027516374,0.719342553263911,-5.39291087057447,6.93253446548487e-08,2.61584763216277e-06,"ENSMUSG00000027961","Lrrc39"
40.7802250686691,-3.68898502161713,0.684185421893235,-5.39179132377478,6.97587505682875e-08,2.61595314631078e-06,"ENSMUSG00000022528","Hes1"
157.762443238284,-2.49909529669515,0.464227300743975,-5.38334409176298,7.31145782507583e-08,2.72497584584882e-06,"ENSMUSG00000053329","D10Jhu81e"
81.0819927704003,-3.09272790782662,0.575734996810823,-5.37179071093162,7.79585597232053e-08,2.88779420925898e-06,"ENSMUSG00000048416","Mlf1"
497.795828210458,-2.53050114177227,0.47273268263706,-5.35292192546598,8.654519751202e-08,3.18643681748801e-06,"ENSMUSG00000009863","Sdhb"
31.0776838383536,-4.33824415623582,0.811006399158599,-5.34921075929445,8.83386198628566e-08,3.21373791402564e-06,"ENSMUSG00000001604","Tcea3"
32.2595502276044,-4.21349240543078,0.787686717728684,-5.34919824163152,8.83447294884415e-08,3.21373791402564e-06,"ENSMUSG00000021898","Asb14"
306.986551441799,-2.23138027625187,0.417399730098562,-5.34590732898886,8.99652318286075e-08,3.25320704380232e-06,"ENSMUSG00000022110","Sucla2"
70.6440167089047,-2.91899103662595,0.546243828186062,-5.34375106135146,9.10425812278334e-08,3.26716180497746e-06,"ENSMUSG00000043154","Ppp2r3a"
362.542362823523,-2.2038983447474,0.412484229632949,-5.3429881348641,9.14267500981348e-08,3.26716180497746e-06,"ENSMUSG00000000399","Ndufa9"
131.726828928604,-2.52118772275919,0.472498273771259,-5.3358665263182,9.50893338740876e-08,3.37817370342153e-06,"ENSMUSG00000033059","Pygb"
388.36135369096,-2.27150690756248,0.425938389929351,-5.33294711457977,9.66314614858923e-08,3.41300074724881e-06,"ENSMUSG00000063882","Uqcrh"
31.1332543161792,-4.34645437978767,0.816828862571311,-5.32113222114286,1.03123415163966e-07,3.62124131283868e-06,"ENSMUSG00000038204","Asb10"
90.3036905032602,-3.07336830532236,0.578657385012278,-5.31120553357693,1.08902424140885e-07,3.80219670491884e-06,"ENSMUSG00000024063","Lbh"
295.80958225233,-2.34503373623603,0.441759969838136,-5.30838893595378,1.10598444424595e-07,3.83934599931093e-06,"ENSMUSG00000050856","Atp5k"
106.403235467924,-2.6081259374701,0.491999494410834,-5.30107442608922,1.15123141503287e-07,3.95960940951145e-06,"ENSMUSG00000039891","Txlnb"
74.7732188613302,3.05593478047024,0.576516509119582,5.30068910799634,1.15366397610457e-07,3.95960940951145e-06,"ENSMUSG00000090066","1110002E22Rik"
197.906618608277,-2.52440851108001,0.476967035557021,-5.29262679155993,1.20571819084961e-07,4.11502135360191e-06,"ENSMUSG00000026202","Tuba4a"
62.1639330160333,-3.0317975261034,0.57329255045824,-5.28839511987388,1.23394207181068e-07,4.18782015991614e-06,"ENSMUSG00000006576","Slc4a3"
1363.7577731829,-2.29508185648647,0.434623740628813,-5.28061778946072,1.28749021213592e-07,4.34527946595874e-06,"ENSMUSG00000074218","Cox7a1"
99.2524852821649,-2.84997123517507,0.539940967596279,-5.27830152963319,1.30386785064092e-07,4.37624154289701e-06,"ENSMUSG00000046934","Csl"
221.928865390924,-2.26599639829406,0.429593212790391,-5.27474906685665,1.32937859992387e-07,4.43734889809754e-06,"ENSMUSG00000021748","Pdhb"
170.691714678698,-2.33918773228698,0.444053540147177,-5.26780561531315,1.38064187931563e-07,4.58327836985926e-06,"ENSMUSG00000029020","Mfn2"
391.164700856894,-2.14150468895378,0.407091993485007,-5.26049326252015,1.43669468652844e-07,4.74343490253275e-06,"ENSMUSG00000027406","Idh3b"
57.8887104129374,-3.21464306023906,0.6117655602976,-5.25469766339129,1.48267831441233e-07,4.86879500543508e-06,"ENSMUSG00000028607","Cpt2"
